tm,rnum,stnId,stnNm,ta,taQcflg,rn,rnQcflg,ws,wsQcflg,wd,wdQcflg,hm,hmQcflg,pv,td,pa,paQcflg,ps,psQcflg,ss,ssQcflg,icsr,dsnw,hr3Fhsc,dc10Tca,dc10LmcsCa,clfmAbbrCd,lcsCh,vs,gndSttCd,dmstMtphNo,ts,tsQcflg,m005Te,m01Te,m02Te,m03Te
2020-12-02 18:00,8083,152,울산,8.0,,,,2.5,,340,,29,,3.1,-8.9,1015.9,,1025.9,,0.0,,,,,0,0,,,2000,,,4.6,,,,,
2020-12-02 19:00,8084,152,울산,7.0,,,,2.2,,340,,28,,2.8,-10.3,1016.6,,1026.6,,,9,,,,0,0,,,2000,,,3.2,,,,,
2020-12-02 20:00,8085,152,울산,6.4,,,,1.7,,340,,32,,3.1,-9.1,1017.1,,1027.2,,,9,,,,0,0,,,2000,,,2.4,,,,,
2020-12-02 21:00,8086,152,울산,5.8,,,,1.1,,320,,33,,3.0,-9.2,1017.6,,1027.7,,,9,,,,0,0,,,2000,,,1.7,,,,,
2020-12-02 22:00,8087,152,울산,5.4,,,,3.0,,360,,40,,3.6,-7.1,1017.3,,1027.4,,,9,,,,0,0,,,2000,,,1.5,,,,,
2020-12-02 23:00,8088,152,울산,4.5,,,,2.0,,360,,47,,4.0,-5.8,1017.1,,1027.2,,,9,,,,1,0,,,2000,,,1.1,,,,,
2020-12-03 00:00,8089,152,울산,3.7,,,,1.6,,360,,51,,4.1,-5.5,1016.6,,1026.8,,,9,,,,0,0,,,2000,,,0.5,,,,,
2020-12-03 01:00,8090,152,울산,3.6,,,,2.6,,340,,53,,4.2,-5.1,1016.2,,1026.4,,,9,,,,0,0,,,2000,,,0.3,,,,,
2020-12-03 02:00,8091,152,울산,3.4,,,,2.0,,340,,53,,4.2,-5.2,1015.8,,1026.0,,,9,,,,0,0,,,2000,,,0.1,,,,,
2020-12-03 03:00,8092,152,울산,3.3,,,,2.5,,340,,49,,3.8,-6.4,1015.6,,1025.8,,,9,,,,0,0,,,2000,,,0.0,,,,,
2020-12-03 04:00,8093,152,울산,3.3,,,,2.4,,360,,42,,3.2,-8.4,1015.2,,1025.4,,,9,,,,0,0,,,2000,,,-0.2,,,,,
2020-12-03 05:00,8094,152,울산,2.6,,,,1.6,,340,,42,,3.1,-9.0,1014.9,,1025.1,,,9,,,,0,0,,,2000,,,-0.6,,,,,
2020-12-03 06:00,8095,152,울산,3.6,,,,3.5,,340,,38,,3.0,-9.4,1015.5,,1025.7,,,9,,,,0,0,,,2000,,,-0.1,,,,,
2020-12-03 07:00,8096,152,울산,2.6,,,,1.7,,360,,42,,3.1,-9.0,1016.2,,1026.4,,,9,,,,4,0,Ci,,2000,,,-0.2,,,,,
2020-12-03 08:00,8097,152,울산,3.2,,,,1.9,,360,,43,,3.3,-8.2,1017.1,,1027.3,,0.4,,,,,0,0,,,2000,,,-0.1,,,,,
2020-12-03 09:00,8098,152,울산,4.9,,,,2.3,,20,,41,,3.6,-7.2,1017.3,,1027.4,,1.0,,,,,0,0,,,2000,,,1.0,,,,,
2020-12-03 10:00,8099,152,울산,7.1,,,,1.7,,340,,36,,3.6,-6.9,1017.2,,1027.2,,1.0,,,,,0,0,,,2000,,,5.2,,,,,
2020-12-03 11:00,8100,152,울산,8.1,,,,2.8,,340,,34,,3.7,-6.8,1016.5,,1026.5,,1.0,,,,,0,0,,,2000,,,9.4,,,,,
2020-12-03 12:00,8101,152,울산,8.7,,,,3.3,,320,,32,,3.6,-7.1,1016.0,,1026.0,,1.0,,,,,2,0,Ci,,2000,,,10.6,,,,,
2020-12-03 13:00,8102,152,울산,9.0,,,,3.6,,290,,29,,3.3,-8.1,1015.2,,1025.1,,1.0,,,,,2,0,Ci,,2000,,,12.0,,,,,
2020-12-03 14:00,8103,152,울산,9.2,,,,3.3,,320,,29,,3.4,-7.9,1014.9,,1024.8,,1.0,,,,,0,0,,,2000,,,11.8,,,,,
2020-12-03 15:00,8104,152,울산,9.2,,,,3.3,,290,,28,,3.2,-8.4,1014.6,,1024.5,,1.0,,,,,0,0,,,2000,,,10.8,,,,,
2020-12-03 16:00,8105,152,울산,8.6,,,,3.1,,290,,30,,3.3,-8.0,1015.0,,1025.0,,1.0,,,,,0,0,,,2000,,,8.5,,,,,
2020-12-03 17:00,8106,152,울산,7.3,,,,3.0,,270,,34,,3.5,-7.5,1015.3,,1025.3,,0.6,,,,,3,0,Ci,,2000,,,5.5,,,,,
2020-12-03 18:00,8107,152,울산,6.2,,,,2.1,,290,,36,,3.4,-7.7,1016.3,,1026.4,,0.0,,,,,2,0,Ci,,1998,,,3.6,,,,,
2020-12-03 19:00,8108,152,울산,5.3,,,,1.4,,320,,38,,3.4,-7.9,1016.7,,1026.8,,,9,,,,6,6,,69,1987,,,2.7,,,,,
2020-12-03 20:00,8109,152,울산,4.6,,,,1.9,,340,,35,,3.0,-9.5,1017.2,,1027.3,,,9,,,,3,2,,,2000,,,1.5,,,,,
2020-12-03 21:00,8110,152,울산,3.9,,,,3.6,,340,,39,,3.1,-8.8,1017.4,,1027.6,,,9,,,,6,0,Ci,,2000,,,1.1,,,,,
2020-12-03 22:00,8111,152,울산,3.4,,,,1.7,,340,,40,,3.1,-8.9,1017.6,,1027.8,,,9,,,,6,6,,65,2000,,,0.6,,,,,
2020-12-03 23:00,8112,152,울산,3.3,,,,3.0,,320,,33,,2.6,-11.4,1017.6,,1027.8,,,9,,,,7,7,,62,2000,,,0.4,,,,,
2020-12-04 00:00,8113,152,울산,3.0,,,,3.0,,340,,38,,2.9,-9.9,1017.6,,1027.8,,,9,,,,7,0,,,2000,,,0.7,,,,,
2020-12-04 01:00,8114,152,울산,2.4,,,,3.7,,340,,39,,2.8,-10.1,1017.5,,1027.7,,,9,,,,4,4,,53,2000,,,0.0,,,,,
2020-12-04 02:00,8115,152,울산,1.5,,,,2.9,,340,,44,,3.0,-9.4,1017.5,,1027.8,,,9,,,,1,0,,,2000,,,-0.7,,,,,
2020-12-04 03:00,8116,152,울산,1.0,,,,3.7,,340,,47,,3.1,-9.0,1017.4,,1027.7,,,9,,,,0,0,,,2000,,,-1.0,,,,,
2020-12-04 04:00,8117,152,울산,0.4,,,,3.1,,340,,50,,3.1,-8.8,1017.7,,1028.0,,,9,,,,0,0,,,2000,,,-0.4,,,,,
2020-12-04 05:00,8118,152,울산,-0.1,,,,3.5,,340,,53,,3.2,-8.5,1017.7,,1028.0,,,9,,,,0,0,,,2000,,,-0.6,,,,,
2020-12-04 06:00,8119,152,울산,-0.2,,,,3.7,,340,,52,,3.1,-8.8,1017.1,,1027.4,,,9,,,,0,0,,,2000,,,-0.7,,,,,
2020-12-04 07:00,8120,152,울산,-0.3,,,,3.5,,340,,51,,3.0,-9.2,1017.6,,1027.9,,,9,,,,0,0,,,2000,,,-0.8,,,,,
2020-12-04 08:00,8121,152,울산,-0.1,,,,2.5,,340,,50,,3.0,-9.2,1018.3,,1028.7,,0.4,,,,,0,0,,,2000,,,-0.7,,,,,
2020-12-04 09:00,8122,152,울산,1.4,,,,3.2,,340,,44,,3.0,-9.5,1018.5,,1028.8,,1.0,,,,,0,0,,,2000,,,-0.3,,,,,
2020-12-04 10:00,8123,152,울산,2.9,,,,4.0,,340,,38,,2.9,-10.0,1018.6,,1028.8,,1.0,,,,,0,0,,,2000,,,0.7,,,,,
2020-12-04 11:00,8124,152,울산,4.6,,,,3.5,,340,,34,,2.9,-9.9,1018.2,,1028.3,,1.0,,,,,0,0,,,2000,,,6.9,,,,,
2020-12-04 12:00,8125,152,울산,6.6,,,,2.4,,340,,31,,3.0,-9.3,1016.6,,1026.7,,1.0,,,,,0,0,,,2000,,,9.7,,,,,
2020-12-04 13:00,8126,152,울산,7.8,,,,3.0,,340,,30,,3.2,-8.7,1015.7,,1025.7,,1.0,,,,,6,0,Ci,,2000,,,11.4,,,,,
2020-12-04 14:00,8127,152,울산,8.7,,,,2.1,,360,,29,,3.3,-8.3,1015.3,,1025.3,,1.0,,,,,3,0,Ci,,2000,,,12.4,,,,,
2020-12-04 15:00,8128,152,울산,7.8,,,,2.1,,340,,30,,3.2,-8.7,1015.3,,1025.3,,0.8,,,,,6,0,Ci,,2000,,,9.7,,,,,
2020-12-04 16:00,8129,152,울산,7.9,,,,2.8,,320,,21,,2.2,-13.1,1015.4,,1025.4,,1.0,,,,,3,0,Ci,,2000,,,8.0,,,,,
2020-12-04 17:00,8130,152,울산,6.3,,,,1.7,,340,,24,,2.3,-12.8,1015.6,,1025.7,,0.3,,,,,3,3,Ac,46,1998,,,5.0,,,,,
2020-12-04 18:00,8131,152,울산,5.4,,,,2.1,,320,,25,,2.2,-13.1,1016.3,,1026.4,,0.0,,,,,3,0,Ci,,2000,,,2.8,,,,,
2020-12-04 19:00,8132,152,울산,4.2,,,,2.4,,340,,30,,2.5,-11.8,1016.8,,1026.9,,,9,,,,1,1,,42,2000,,,1.5,,,,,
2020-12-04 20:00,8133,152,울산,3.5,,,,2.8,,340,,30,,2.4,-12.4,1017.1,,1027.3,,,9,,,,0,0,,,2000,,,0.6,,,,,
2020-12-04 21:00,8134,152,울산,2.9,,,,2.4,,340,,32,,2.4,-12.2,1017.4,,1027.6,,,9,,,,0,0,,,2000,,,-0.2,,,,,
2020-12-04 22:00,8135,152,울산,2.3,,,,2.5,,340,,33,,2.4,-12.3,1017.3,,1027.5,,,9,,,,0,0,,,2000,,,-0.7,,,,,
2020-12-04 23:00,8136,152,울산,1.8,,,,1.4,,340,,39,,2.7,-10.7,1017.4,,1027.7,,,9,,,,0,0,,,2000,,,-1.1,,,,,
2020-12-05 00:00,8137,152,울산,2.1,,,,2.6,,340,,43,,3.0,-9.2,1017.3,,1027.5,,,9,,,,0,0,,,2000,,,-1.3,,,,,
2020-12-05 01:00,8138,152,울산,1.7,,,,2.6,,340,,48,,3.3,-8.1,1017.4,,1027.7,,,9,,,,0,0,,,2000,,,-0.5,,,,,
2020-12-05 02:00,8139,152,울산,1.4,,,,2.2,,340,,51,,3.5,-7.6,1017.4,,1027.7,,,9,,,,0,0,,,2000,,,-0.6,,,,,
2020-12-05 03:00,8140,152,울산,0.8,,,,0.7,,70,,49,,3.2,-8.7,1017.5,,1027.8,,,9,,,,0,0,,,1995,,,-0.8,,,,,
2020-12-05 04:00,8141,152,울산,1.0,,,,1.6,,20,,48,,3.1,-8.8,1017.1,,1027.4,,,9,,,,0,0,,,2000,,,-0.9,,,,,
2020-12-05 05:00,8142,152,울산,0.1,,,,0.7,,50,,52,,3.2,-8.6,1017.2,,1027.5,,,9,,,,0,0,,,2000,,,-1.1,,,,,
2020-12-05 06:00,8143,152,울산,1.5,,,,0.5,,110,,53,,3.6,-7.0,1017.7,,1028.0,,,9,,,,0,0,,,2000,,,-1.1,,,,,
2020-12-05 07:00,8144,152,울산,1.6,,,,2.1,,320,,55,,3.8,-6.4,1018.3,,1028.6,,,9,,,,0,0,,,2000,,,-1.1,,,,,
2020-12-05 08:00,8145,152,울산,2.1,,,,1.5,,250,,57,,4.1,-5.5,1019.0,,1029.3,,0.5,,,,,0,0,,,2000,,,-0.9,,,,,
2020-12-05 09:00,8146,152,울산,5.2,,,,0.6,,160,,51,,4.5,-4.1,1019.5,,1029.7,,1.0,,,,,1,0,Ci,,2000,,,-0.4,,,,,
2020-12-05 10:00,8147,152,울산,5.2,,,,2.8,,320,,49,,4.3,-4.6,1019.9,,1030.1,,1.0,,,,,0,0,,,2000,,,0.8,,,,,
2020-12-05 11:00,8148,152,울산,6.9,,,,3.6,,320,,44,,4.4,-4.5,1019.1,,1029.2,,1.0,,,,,1,0,Ci,,2000,,,6.5,,,,,
2020-12-05 12:00,8149,152,울산,8.0,,,,3.6,,340,,42,,4.5,-4.1,1018.0,,1028.0,,1.0,,,,,0,0,,,2000,,,9.1,,,,,
2020-12-05 13:00,8150,152,울산,8.8,,,,2.7,,290,,40,,4.5,-4.0,1017.4,,1027.4,,1.0,,,,,0,0,,,2000,,,11.0,,,,,
2020-12-05 14:00,8151,152,울산,9.4,,,,3.1,,290,,39,,4.6,-3.8,1017.2,,1027.1,,1.0,,,,,0,0,,,2000,,,11.5,,,,,
2020-12-05 15:00,8152,152,울산,9.1,,,,3.2,,290,,40,,4.6,-3.8,1016.9,,1026.8,,1.0,,,,,0,0,,,2000,,,10.5,,,,,
2020-12-05 16:00,8153,152,울산,8.8,,,,2.5,,290,,41,,4.6,-3.7,1017.2,,1027.2,,1.0,,,,,0,0,,,2000,,,8.5,,,,,
2020-12-05 17:00,8154,152,울산,7.1,,,,1.3,,20,,49,,4.9,-2.9,1017.6,,1027.6,,0.6,,,,,0,0,,,2000,,,5.5,,,,,
2020-12-05 18:00,8155,152,울산,5.5,,,,1.8,,340,,55,,5.0,-2.8,1017.8,,1027.9,,0.0,,,,,0,0,,,2000,,,3.5,,,,,
2020-12-05 19:00,8156,152,울산,5.4,,,,2.8,,340,,55,,4.9,-2.9,1018.0,,1028.1,,,9,,,,0,0,,,2000,,,2.4,,,,,
2020-12-05 20:00,8157,152,울산,4.4,,,,1.8,,340,,60,,5.0,-2.7,1018.5,,1028.7,,,9,,,,0,0,,,2000,,,1.7,,,,,
2020-12-05 21:00,8158,152,울산,4.2,,,,2.0,,320,,61,,5.0,-2.6,1018.4,,1028.6,,,9,,,,0,0,,,2000,,,1.2,,,,,
2020-12-05 22:00,8159,152,울산,4.0,,,,1.9,,320,,63,,5.1,-2.4,1018.4,,1028.6,,,9,,,,0,0,,,2000,,,0.8,,,,,
2020-12-05 23:00,8160,152,울산,3.4,,,,1.9,,340,,66,,5.2,-2.3,1018.2,,1028.4,,,9,,,,5,0,,,2000,,,0.4,,,,,
2020-12-06 00:00,8161,152,울산,2.5,,,,0.5,,320,,70,,5.1,-2.4,1018.0,,1028.2,,,9,,,,3,3,,,2000,,,0.1,,,,,
2020-12-06 01:00,8162,152,울산,3.0,,,,1.1,,320,,68,,5.2,-2.3,1017.7,,1027.9,,,9,,,,9,6,,47,2000,,,0.1,,,,,
2020-12-06 02:00,8163,152,울산,3.1,,,,0.8,,360,,66,,5.0,-2.6,1017.5,,1027.7,,,9,,,,7,4,,41,2000,,,0.2,,,,,
2020-12-06 03:00,8164,152,울산,3.7,,,,2.7,,320,,65,,5.2,-2.2,1017.6,,1027.8,,,9,,,,3,3,Ac,40,2000,,,0.3,,,,,
2020-12-06 04:00,8165,152,울산,3.4,,,,1.6,,320,,66,,5.2,-2.3,1017.4,,1027.6,,,9,,,,0,0,,,1999,,,-0.1,,,,,
2020-12-06 05:00,8166,152,울산,2.9,,,,0.8,,360,,67,,5.0,-2.6,1017.1,,1027.3,,,9,,,,0,0,,,1977,,,-0.3,,,,,
2020-12-06 06:00,8167,152,울산,4.0,,,,2.7,,320,,60,,4.9,-3.0,1017.4,,1027.6,,,9,,,,0,0,,,1994,,,-0.2,,,,,
2020-12-06 07:00,8168,152,울산,3.9,,,,1.7,,320,,59,,4.8,-3.3,1017.4,,1027.6,,,9,,,,0,0,,,2000,,,-0.3,,,,,
2020-12-06 08:00,8169,152,울산,3.3,,,,1.7,,360,,63,,4.9,-3.0,1017.7,,1027.9,,0.4,,,,,0,0,,,1997,,,-0.2,,,,,
2020-12-06 09:00,8170,152,울산,5.4,,,,1.3,,360,,59,,5.3,-1.9,1017.9,,1028.0,,1.0,,,,,0,0,,,1798,,,0.3,,,,,
2020-12-06 10:00,8171,152,울산,7.0,,,,1.6,,340,,50,,5.0,-2.7,1018.0,,1028.1,,1.0,,,,,0,0,,,1948,,,4.9,,,,,
2020-12-06 11:00,8172,152,울산,8.4,,,,2.3,,320,,44,,4.9,-3.1,1017.3,,1027.3,,1.0,,,,,0,0,,,2000,,,9.8,,,,,
2020-12-06 12:00,8173,152,울산,9.6,,,,1.9,,290,,40,,4.8,-3.3,1015.8,,1025.7,,1.0,,,,,0,0,,,2000,,,11.7,,,,,
2020-12-06 13:00,8174,152,울산,9.8,,,,2.8,,320,,36,,4.4,-4.5,1015.2,,1025.1,,1.0,,,,,0,0,,,2000,,,13.2,,,,,
2020-12-06 14:00,8175,152,울산,10.9,,,,2.0,,340,,35,,4.6,-3.9,1015.2,,1025.1,,1.0,,,,,0,0,,,2000,,,13.6,,,,,
2020-12-06 15:00,8176,152,울산,11.6,,,,1.6,,320,,34,,4.6,-3.7,1015.3,,1025.2,,1.0,,,,,0,0,,,2000,,,12.6,,,,,
2020-12-06 16:00,8177,152,울산,10.3,,,,1.8,,70,,39,,4.9,-3.0,1015.1,,1025.0,,1.0,,,,,0,0,,,2000,,,10.2,,,,,
2020-12-06 17:00,8178,152,울산,8.4,,,,0.3,,0,,44,,4.9,-3.1,1015.5,,1025.5,,0.6,,,,,0,0,,,2000,,,6.9,,,,,
2020-12-06 18:00,8179,152,울산,6.8,,,,1.1,,340,,46,,4.5,-4.0,1015.5,,1025.5,,0.0,,,,,0,0,,,2000,,,4.4,,,,,
2020-12-06 19:00,8180,152,울산,8.0,,,,2.6,,320,,45,,4.8,-3.2,1016.0,,1026.0,,,9,,,,0,0,,,2000,,,3.5,,,,,
2020-12-06 20:00,8181,152,울산,6.6,,,,2.7,,360,,51,,5.0,-2.8,1015.8,,1025.9,,,9,,,,0,0,,,2000,,,2.7,,,,,
2020-12-06 21:00,8182,152,울산,5.6,,,,1.6,,360,,55,,5.0,-2.7,1016.4,,1026.5,,,9,,,,0,0,,,2000,,,1.9,,,,,
2020-12-06 22:00,8183,152,울산,5.4,,,,1.4,,340,,53,,4.8,-3.4,1016.9,,1027.0,,,9,,,,0,0,,,1997,,,1.6,,,,,
2020-12-06 23:00,8184,152,울산,5.8,,,,2.3,,340,,51,,4.7,-3.5,1017.3,,1027.4,,,9,,,,0,0,,,2000,,,1.1,,,,,
2020-12-07 00:00,8185,152,울산,4.6,,,,1.2,,340,,58,,4.9,-2.9,1017.2,,1027.3,,,9,,,,0,0,,,2000,,,0.5,,,,,
2020-12-07 01:00,8186,152,울산,4.9,,,,3.1,,320,,61,,5.3,-2.0,1016.6,,1026.7,,,9,,,,2,0,,,1989,,,0.8,,,,,
2020-12-07 02:00,8187,152,울산,4.2,,,,1.4,,320,,66,,5.5,-1.5,1017.1,,1027.2,,,9,,,,0,0,,,1940,,,0.3,,,,,
2020-12-07 03:00,8188,152,울산,3.6,,,,0.9,,360,,69,,5.5,-1.5,1016.9,,1027.1,,,9,,,,0,0,,,1828,,,0.0,,,,,
2020-12-07 04:00,8189,152,울산,4.3,,,,2.1,,360,,65,,5.4,-1.7,1016.4,,1026.5,,,9,,,,0,0,,,1745,,,0.1,,,,,
2020-12-07 05:00,8190,152,울산,3.5,,,,2.1,,340,,69,,5.4,-1.6,1016.0,,1026.2,,,9,,,,0,0,,,1671,,,-0.1,,,,,
2020-12-07 06:00,8191,152,울산,2.9,,,,1.5,,340,,71,,5.4,-1.8,1016.4,,1026.6,,,9,,,,0,0,,,1497,,,-0.4,,,,,
2020-12-07 07:00,8192,152,울산,4.3,,,,2.7,,320,,65,,5.4,-1.7,1016.4,,1026.5,,,9,,,,0,0,,,1485,,,0.0,,,,,
2020-12-07 08:00,8193,152,울산,4.9,,,,2.5,,340,,63,,5.5,-1.5,1017.0,,1027.1,,0.0,,,,,7,7,Ac,39,1530,,,1.4,,,,,
2020-12-07 09:00,8194,152,울산,5.7,,,,1.7,,360,,63,,5.8,-0.8,1017.1,,1027.2,,0.0,,,,,8,5,AcCi,36,1537,,,3.3,,,,,
2020-12-07 10:00,8195,152,울산,7.5,,,,1.9,,340,,56,,5.8,-0.7,1017.3,,1027.3,,0.5,,,,,8,0,Ci,,1551,,,6.0,,,,,
2020-12-07 11:00,8196,152,울산,8.4,,,,1.1,,20,,54,,6.0,-0.3,1016.5,,1026.5,,0.4,,,,,6,6,Ac,41,1490,,,7.8,,,,,
2020-12-07 12:00,8197,152,울산,10.0,,,,2.3,,360,,47,,5.8,-0.8,1015.5,,1025.4,,0.1,,,,,9,9,Ac,33,1930,,,9.7,,,,,
2020-12-07 13:00,8198,152,울산,11.3,,,,1.0,,340,,43,,5.8,-0.8,1014.3,,1024.2,,1.0,,,,,4,4,Ac,40,1996,,,13.2,,,,,
2020-12-07 14:00,8199,152,울산,11.5,,,,1.2,,230,,41,,5.6,-1.3,1013.5,,1023.3,,0.5,,,,,8,8,Ac,33,1999,,,12.1,,,,,
2020-12-07 15:00,8200,152,울산,11.8,,,,1.7,,160,,42,,5.8,-0.7,1013.2,,1023.0,,0.5,,,,,5,5,Ac,35,1919,,,11.5,,,,,
2020-12-07 16:00,8201,152,울산,11.4,,,,0.7,,90,,45,,6.1,-0.1,1013.7,,1023.6,,0.5,,,,,5,5,Ac,35,1999,,,10.1,,,,,
2020-12-07 17:00,8202,152,울산,10.0,,,,1.8,,320,,48,,5.9,-0.5,1013.8,,1023.7,,0.6,,,,,2,2,Sc,10,1917,,,7.1,,,,,
2020-12-07 18:00,8203,152,울산,7.8,,,,1.7,,340,,58,,6.1,0.0,1014.1,,1024.1,,0.0,,,,,0,0,,,1342,,,5.1,,,,,
2020-12-07 19:00,8204,152,울산,7.7,,,,3.3,,340,,60,,6.3,0.4,1015.0,,1025.0,,,9,,,,4,1,,16,1020,,,4.3,,,,,
2020-12-07 20:00,8205,152,울산,7.1,,,,1.4,,320,,60,,6.1,-0.1,1015.4,,1025.4,,,9,,,,0,0,,,994,,40,3.4,,,,,
2020-12-07 21:00,8206,152,울산,6.7,,,,2.8,,340,,58,,5.7,-0.9,1015.9,,1026.0,,,9,,,,0,0,,,936,,40,2.9,,,,,
2020-12-07 22:00,8207,152,울산,6.0,,,,2.7,,340,,58,,5.4,-1.6,1015.6,,1025.7,,,9,,,,0,0,,,935,,40,2.4,,,,,
2020-12-07 23:00,8208,152,울산,5.1,,,,1.4,,20,,60,,5.3,-2.0,1016.0,,1026.1,,,9,,,,0,0,,,992,,40,1.5,,,,,
2020-12-08 00:00,8209,152,울산,5.2,,,,3.7,,340,,59,,5.2,-2.1,1016.0,,1026.1,,,9,,,,0,0,,,986,,40,1.5,,,,,
2020-12-08 01:00,8210,152,울산,3.6,,,,2.5,,340,,56,,4.4,-4.3,1016.4,,1026.6,,,9,,,,0,0,,,1282,,40,0.9,,,,,
2020-12-08 02:00,8211,152,울산,2.7,,,,1.7,,340,,54,,4.0,-5.6,1016.7,,1026.9,,,9,,,,0,0,,,1635,,,0.1,,,,,
2020-12-08 03:00,8212,152,울산,1.1,,,,0.7,,20,,58,,3.8,-6.2,1017.4,,1027.7,,,9,,,,0,0,,,1811,,,-0.6,,,,,
2020-12-08 04:00,8213,152,울산,0.6,,,,1.0,,320,,59,,3.8,-6.5,1017.4,,1027.7,,,9,,,,0,0,,,1908,,,-0.4,,,,,
2020-12-08 05:00,8214,152,울산,1.8,,,,2.8,,290,,54,,3.8,-6.5,1016.7,,1027.0,,,9,,,,0,0,,,2000,,,-0.5,,,,,
2020-12-08 06:00,8215,152,울산,0.9,,,,1.8,,20,,56,,3.6,-6.9,1016.8,,1027.1,,,9,,,,0,0,,,1989,,,-0.6,,,,,
2020-12-08 07:00,8216,152,울산,1.1,,,,4.0,,320,,56,,3.7,-6.7,1016.6,,1026.9,,,9,,,,0,0,,,2000,,,-0.7,,,,,
2020-12-08 08:00,8217,152,울산,1.2,,,,3.3,,290,,57,,3.8,-6.3,1017.4,,1027.7,,0.4,,,,,0,0,,,2000,,,-0.7,,,,,
2020-12-08 09:00,8218,152,울산,2.9,,,,2.6,,320,,50,,3.8,-6.5,1017.2,,1027.4,,1.0,,,,,4,4,Ac,46,2000,,,-0.2,,,,,
2020-12-08 10:00,8219,152,울산,3.8,,,,3.5,,360,,47,,3.8,-6.5,1017.7,,1027.9,,1.0,,,,,7,7,Ac,44,2000,,,4.0,,,,,
2020-12-08 11:00,8220,152,울산,4.9,,,,3.4,,320,,40,,3.5,-7.5,1017.3,,1027.4,,0.9,,,,,7,7,Ac,46,2000,,,7.5,,,,,
2020-12-08 12:00,8221,152,울산,5.4,,,,3.4,,320,,39,,3.5,-7.4,1015.6,,1025.7,,1.0,,,,,7,7,Ac,48,2000,,,9.2,,,,,
2020-12-08 13:00,8222,152,울산,6.3,,,,3.5,,290,,33,,3.1,-8.8,1015.1,,1025.2,,1.0,,,,,2,2,Ac,45,2000,,,11.0,,,,,
2020-12-08 14:00,8223,152,울산,6.9,,,,3.0,,290,,28,,2.8,-10.3,1014.5,,1024.5,,1.0,,,,,0,0,,,2000,,,11.2,,,,,
2020-12-08 15:00,8224,152,울산,7.1,,,,3.1,,290,,28,,2.8,-10.2,1015.0,,1025.0,,1.0,,,,,0,0,,,2000,,,10.1,,,,,
2020-12-08 16:00,8225,152,울산,6.6,,,,2.6,,290,,31,,3.0,-9.3,1015.3,,1025.3,,1.0,,,,,0,0,,,2000,,,7.8,,,,,
2020-12-08 17:00,8226,152,울산,5.2,,,,1.8,,320,,35,,3.1,-9.0,1015.9,,1026.0,,0.6,,,,,0,0,,,2000,,,4.5,,,,,
2020-12-08 18:00,8227,152,울산,4.3,,,,2.5,,320,,35,,2.9,-9.8,1016.3,,1026.4,,0.0,,,,,0,0,,,2000,,,2.2,,,,,
2020-12-08 19:00,8228,152,울산,3.8,,,,2.2,,320,,35,,2.8,-10.2,1016.4,,1026.6,,,9,,,,0,0,,,2000,,,1.1,,,,,
2020-12-08 20:00,8229,152,울산,2.4,,,,1.7,,340,,40,,2.9,-9.8,1016.6,,1026.8,,,9,,,,0,0,,,2000,,,0.1,,,,,
2020-12-08 21:00,8230,152,울산,1.9,,,,1.8,,320,,42,,3.0,-9.6,1016.8,,1027.0,,,9,,,,0,0,,,2000,,,-0.6,,,,,
2020-12-08 22:00,8231,152,울산,1.1,,,,1.2,,340,,45,,3.0,-9.5,1016.8,,1027.1,,,9,,,,0,0,,,2000,,,-0.5,,,,,
2020-12-08 23:00,8232,152,울산,1.3,,,,2.1,,340,,44,,3.0,-9.6,1016.6,,1026.9,,,9,,,,0,0,,,2000,,,-0.6,,,,,
2020-12-09 00:00,8233,152,울산,0.8,,,,2.7,,320,,45,,2.9,-9.8,1017.0,,1027.3,,,9,,,,0,0,,,2000,,,-0.8,,,,,
2020-12-09 01:00,8234,152,울산,0.7,,,,2.7,,340,,44,,2.8,-10.1,1016.5,,1026.8,,,9,,,,0,0,,,2000,,,-1.0,,,,,
2020-12-09 02:00,8235,152,울산,0.8,,,,3.1,,340,,43,,2.8,-10.3,1017.0,,1027.3,,,9,,,,0,0,,,2000,,,-1.0,,,,,
2020-12-09 03:00,8236,152,울산,-0.4,,,,1.4,,340,,47,,2.8,-10.3,1016.9,,1027.2,,,9,,,,0,0,,,2000,,,-1.2,,,,,
2020-12-09 04:00,8237,152,울산,-0.1,,,,2.3,,320,,47,,2.9,-10.0,1016.6,,1026.9,,,9,,,,0,0,,,1995,,,-1.3,,,,,
2020-12-09 05:00,8238,152,울산,-0.2,,,,2.7,,340,,48,,2.9,-9.9,1016.3,,1026.6,,,9,,,,0,0,,,2000,,,-1.4,,,,,
2020-12-09 06:00,8239,152,울산,-0.8,,,,2.2,,340,,50,,2.9,-9.9,1016.4,,1026.7,,,9,,,,0,0,,,2000,,,-1.5,,,,,
2020-12-09 07:00,8240,152,울산,-0.9,,,,2.2,,340,,51,,2.9,-9.7,1016.6,,1027.0,,,9,,,,0,0,,,2000,,,-1.6,,,,,
2020-12-09 08:00,8241,152,울산,-0.3,,,,2.7,,340,,48,,2.9,-10.0,1016.5,,1026.8,,0.4,,,,,0,0,,,2000,,,-1.4,,,,,
2020-12-09 09:00,8242,152,울산,1.9,,,,3.1,,340,,39,,2.7,-10.6,1016.7,,1026.9,,1.0,,,,,0,0,,,2000,,,-0.7,,,,,
